task,crop,dr,model,seed,score,fit_seconds,n_train,n_test,best_params,epochs_run
classification,Carrot,KernelPCA,Decision tree,9,0.7191011235955056,0.2257355637848377,319,80,"{""max_depth"": 3, ""min_samples_split"": 10}",
classification,Carrot,KernelPCA,LSTM,0,0.7160493827160493,206.06416851188987,280,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",63.0
classification,Carrot,KernelPCA,LSTM,1,0.6666666666666666,221.02121825201905,280,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",31.0
classification,Carrot,KernelPCA,LSTM,2,0.7228915662650602,223.9451360600069,279,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",42.0
classification,Carrot,KernelPCA,LSTM,3,0.6987951807228916,227.6642777340021,280,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",31.0
classification,Carrot,KernelPCA,LSTM,4,0.5714285714285714,199.7705029710196,280,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",29.0
classification,Carrot,KernelPCA,LSTM,5,0.6410256410256411,221.28157426905815,280,80,"{""K"": 4, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.001}",93.0
classification,Carrot,KernelPCA,LSTM,6,0.7228915662650602,228.1066346099833,279,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",36.0
classification,Carrot,KernelPCA,LSTM,7,0.6829268292682927,265.01038369804155,279,80,"{""K"": 4, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",40.0
classification,Carrot,KernelPCA,LSTM,8,0.7021276595744681,224.44890437996943,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",37.0
classification,Carrot,KernelPCA,LSTM,9,0.7160493827160493,220.6024066460086,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",42.0
classification,Carrot,KernelPCA,MLP,0,0.7160493827160493,51.31803540978581,280,80,"{""hidden"": [64, 32], ""dropout"": 0.4, ""lr"": 0.001}",103.0
classification,Carrot,KernelPCA,MLP,1,0.631578947368421,47.56592830922455,280,80,"{""hidden"": [128, 64], ""dropout"": 0.2, ""lr"": 0.001}",28.0
classification,Carrot,KernelPCA,MLP,2,0.6575342465753424,55.7514215731062,279,80,"{""hidden"": [128, 64], ""dropout"": 0.4, ""lr"": 0.0003}",49.0
classification,Carrot,KernelPCA,MLP,3,0.64,67.11037932662293,280,80,"{""hidden"": [64, 32], ""dropout"": 0.3, ""lr"": 0.001}",31.0
classification,Carrot,KernelPCA,MLP,4,0.6666666666666666,43.626716802828014,280,80,"{""hidden"": [64, 32], ""dropout"": 0.4, ""lr"": 0.001}",29.0
classification,Carrot,KernelPCA,MLP,5,0.6493506493506493,55.893353197257966,280,80,"{""hidden"": [32, 16], ""dropout"": 0.0, ""lr"": 0.001}",64.0
classification,Carrot,KernelPCA,MLP,6,0.7297297297297297,54.70493344170973,279,80,"{""hidden"": [128, 64], ""dropout"": 0.4, ""lr"": 0.001}",37.0
classification,Carrot,KernelPCA,MLP,7,0.7073170731707317,66.28381226584315,279,80,"{""hidden"": [128, 64], ""dropout"": 0.4, ""lr"": 0.001}",29.0
classification,Carrot,KernelPCA,MLP,8,0.6818181818181818,54.11534248711541,279,80,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",35.0
classification,Carrot,KernelPCA,MLP,9,0.691358024691358,64.19635641993955,279,80,"{""hidden"": [128, 64], ""dropout"": 0.2, ""lr"": 0.0003}",41.0
classification,Carrot,KernelPCA,Mamba SSM,0,0.676056338028169,811.2833002649713,280,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.0003}",57.0
classification,Carrot,KernelPCA,Mamba SSM,1,0.5245901639344263,820.8093342919601,280,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.0003}",27.0
classification,Carrot,KernelPCA,Mamba SSM,2,0.6133333333333333,842.0918459839886,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",26.0
classification,Carrot,KernelPCA,Mamba SSM,3,0.6301369863013698,831.839448935003,280,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",22.0
classification,Carrot,KernelPCA,Mamba SSM,4,0.7058823529411765,846.0873705439735,280,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.0003}",28.0
classification,Carrot,KernelPCA,Mamba SSM,5,0.6753246753246753,790.9565978399478,280,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",24.0
classification,Carrot,KernelPCA,Mamba SSM,6,0.7368421052631579,705.9011127790436,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.0003}",39.0
classification,Carrot,KernelPCA,Mamba SSM,7,0.6027397260273972,921.5011500478722,279,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",22.0
classification,Carrot,KernelPCA,Mamba SSM,8,0.6739130434782609,806.4522296679206,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",24.0
classification,Carrot,KernelPCA,Mamba SSM,9,0.6976744186046512,841.6267149818595,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",24.0
classification,Carrot,KernelPCA,RNN GRU,0,0.7160493827160493,236.2651957559865,280,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",44.0
classification,Carrot,KernelPCA,RNN GRU,1,0.6571428571428571,189.81375413096976,280,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.0003}",49.0
classification,Carrot,KernelPCA,RNN GRU,2,0.5714285714285714,264.4150169499917,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",33.0
classification,Carrot,KernelPCA,RNN GRU,3,0.7073170731707317,258.83681578503456,280,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",30.0
classification,Carrot,KernelPCA,RNN GRU,4,0.5625,231.08548778202385,280,80,"{""K"": 4, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",29.0
classification,Carrot,KernelPCA,RNN GRU,5,0.691358024691358,212.21318823797628,280,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",54.0
classification,Carrot,KernelPCA,RNN GRU,6,0.72,220.56616463407408,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",36.0
classification,Carrot,KernelPCA,RNN GRU,7,0.7142857142857143,285.55133766902145,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",40.0
classification,Carrot,KernelPCA,RNN GRU,8,0.651685393258427,216.86771074600983,279,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",33.0
classification,Carrot,KernelPCA,RNN GRU,9,0.7272727272727273,249.84428622794803,279,80,"{""K"": 6, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",38.0
classification,Carrot,KernelPCA,Random forest,0,0.7222222222222222,9.612145757302642,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
classification,Carrot,KernelPCA,Random forest,1,0.5753424657534246,9.52913770172745,319,80,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
classification,Carrot,KernelPCA,Random forest,2,0.6575342465753424,9.538243788294494,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 5}",
classification,Carrot,KernelPCA,Random forest,3,0.631578947368421,8.457242604810745,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 5}",
classification,Carrot,KernelPCA,Random forest,4,0.7073170731707317,9.57443832512945,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
classification,Carrot,KernelPCA,Random forest,5,0.6666666666666666,9.628479757811874,319,80,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 5}",
classification,Carrot,KernelPCA,Random forest,6,0.717948717948718,8.381640047300607,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 5}",
classification,Carrot,KernelPCA,Random forest,7,0.6578947368421053,8.528386666905135,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Carrot,KernelPCA,Random forest,8,0.6506024096385542,8.707064911257476,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
classification,Carrot,KernelPCA,Random forest,9,0.7,8.440614112187177,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 5}",
classification,Carrot,KernelPCA,TabPFN,0,0.7435897435897436,18.10764401603956,319,80,"{""model"": ""tabpfn-v3-default""}",
classification,Carrot,KernelPCA,TabPFN,1,0.7560975609756098,19.3112213810673,319,80,"{""model"": ""tabpfn-v3-default""}",
classification,Carrot,KernelPCA,TabPFN,2,0.7,15.408625551033763,319,80,"{""model"": ""tabpfn-v3-default""}",
classification,Carrot,KernelPCA,TabPFN,3,0.7073170731707317,19.07935786305461,319,80,"{""model"": ""tabpfn-v3-default""}",
classification,Carrot,KernelPCA,TabPFN,4,0.6987951807228916,18.535179549013264,319,80,"{""model"": ""tabpfn-v3-default""}",
classification,Carrot,KernelPCA,TabPFN,5,0.717948717948718,15.523115073912775,319,80,"{""model"": ""tabpfn-v3-default""}",
classification,Carrot,KernelPCA,TabPFN,6,0.725,16.73203281906899,319,80,"{""model"": ""tabpfn-v3-default""}",
classification,Carrot,KernelPCA,TabPFN,7,0.7380952380952381,18.370955060003325,319,80,"{""model"": ""tabpfn-v3-default""}",
classification,Carrot,KernelPCA,TabPFN,8,0.6823529411764706,18.61854800197761,319,80,"{""model"": ""tabpfn-v3-default""}",
classification,Carrot,KernelPCA,TabPFN,9,0.7272727272727273,18.807218945003115,319,80,"{""model"": ""tabpfn-v3-default""}",
classification,Carrot,KernelPCA,k-NN,0,0.6666666666666666,0.1589759872294962,319,80,"{""n_neighbors"": 5, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,KernelPCA,k-NN,1,0.6835443037974683,0.1468045013025403,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,KernelPCA,k-NN,2,0.717948717948718,0.1614858442917466,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,KernelPCA,k-NN,3,0.6842105263157895,0.1667116289027035,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,KernelPCA,k-NN,4,0.6923076923076923,0.1649214499630034,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,KernelPCA,k-NN,5,0.6835443037974683,0.1398029779084026,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,KernelPCA,k-NN,6,0.7105263157894737,0.1615878050215542,319,80,"{""n_neighbors"": 5, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,KernelPCA,k-NN,7,0.6842105263157895,0.1303699500858783,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,KernelPCA,k-NN,8,0.6823529411764706,0.1388235883787274,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,KernelPCA,k-NN,9,0.65,0.1510232449509203,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,MDS,Decision tree,0,0.5333333333333333,0.8418968878686428,319,80,"{""max_depth"": 3, ""min_samples_split"": 5}",
classification,Carrot,MDS,Decision tree,1,0.7083333333333334,0.8393972828052938,319,80,"{""max_depth"": 2, ""min_samples_split"": 5}",
classification,Carrot,MDS,Decision tree,2,0.7654320987654321,0.8102549989707768,319,80,"{""max_depth"": 5, ""min_samples_split"": 20}",
classification,Carrot,MDS,Decision tree,3,0.675,0.831124747171998,319,80,"{""max_depth"": 4, ""min_samples_split"": 5}",
classification,Carrot,MDS,Decision tree,4,0.7142857142857143,0.86858453694731,319,80,"{""max_depth"": 4, ""min_samples_split"": 20}",
classification,Carrot,MDS,Decision tree,5,0.675,0.8324151486158371,319,80,"{""max_depth"": 4, ""min_samples_split"": 20}",
classification,Carrot,MDS,Decision tree,6,0.7012987012987013,0.9177610296756028,319,80,"{""max_depth"": 3, ""min_samples_split"": 5}",
classification,Carrot,MDS,Decision tree,7,0.6666666666666666,0.705408985260874,319,80,"{""max_depth"": 5, ""min_samples_split"": 20}",
classification,Carrot,MDS,Decision tree,8,0.7111111111111111,0.6870154836215079,319,80,"{""max_depth"": 2, ""min_samples_split"": 5}",
classification,Carrot,MDS,Decision tree,9,0.6746987951807228,0.7725988258607686,319,80,"{""max_depth"": 4, ""min_samples_split"": 20}",
classification,Carrot,MDS,LSTM,0,0.7435897435897436,263.1814576879842,280,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",61.0
classification,Carrot,MDS,LSTM,1,0.7560975609756098,264.8090270468965,280,80,"{""K"": 6, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",43.0
classification,Carrot,MDS,LSTM,2,0.7317073170731707,320.73621620901395,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",56.0
classification,Carrot,MDS,LSTM,3,0.7045454545454546,272.6936287820572,280,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.0003}",57.0
classification,Carrot,MDS,LSTM,4,0.5294117647058824,244.58860311598983,280,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",29.0
classification,Carrot,MDS,LSTM,5,0.6753246753246753,297.6316019189544,280,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",104.0
classification,Carrot,MDS,LSTM,6,0.725,330.9959114869125,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",57.0
classification,Carrot,MDS,LSTM,7,0.7228915662650602,322.8761991269421,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.001}",65.0
classification,Carrot,MDS,LSTM,8,0.6823529411764706,259.4421841669828,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",40.0
classification,Carrot,MDS,LSTM,9,0.7435897435897436,291.7680013179779,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.0003}",130.0
classification,Carrot,MDS,MLP,0,0.6363636363636364,59.22680374002084,280,80,"{""hidden"": [32, 16], ""dropout"": 0.1, ""lr"": 0.001}",86.0
classification,Carrot,MDS,MLP,1,0.7560975609756098,74.25247051287442,280,80,"{""hidden"": [32, 16], ""dropout"": 0.1, ""lr"": 0.001}",43.0
classification,Carrot,MDS,MLP,2,0.717948717948718,97.22730831801891,279,80,"{""hidden"": [128, 64], ""dropout"": 0.0, ""lr"": 0.001}",37.0
classification,Carrot,MDS,MLP,3,0.6578947368421053,73.8337582340464,280,80,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",27.0
classification,Carrot,MDS,MLP,4,0.7096774193548387,63.07418714696541,280,80,"{""hidden"": [64, 32], ""dropout"": 0.3, ""lr"": 0.0003}",29.0
classification,Carrot,MDS,MLP,5,0.6933333333333334,76.61354615911841,280,80,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",106.0
classification,Carrot,MDS,MLP,6,0.725,83.22789942612872,279,80,"{""hidden"": [64, 32], ""dropout"": 0.3, ""lr"": 0.001}",64.0
classification,Carrot,MDS,MLP,7,0.7294117647058823,86.72881680959836,279,80,"{""hidden"": [32, 16], ""dropout"": 0.0, ""lr"": 0.001}",133.0
classification,Carrot,MDS,MLP,8,0.6976744186046512,76.72983608487993,279,80,"{""hidden"": [64, 32], ""dropout"": 0.4, ""lr"": 0.001}",54.0
classification,Carrot,MDS,MLP,9,0.7710843373493976,73.33694885997102,279,80,"{""hidden"": [128, 64], ""dropout"": 0.3, ""lr"": 0.001}",32.0
classification,Carrot,MDS,Mamba SSM,0,0.6461538461538462,936.6347099863924,280,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",25.0
classification,Carrot,MDS,Mamba SSM,1,0.6486486486486487,1076.8122129002586,280,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.0003}",25.0
classification,Carrot,MDS,Mamba SSM,2,0.7469879518072289,1094.963427959941,279,80,"{""K"": 4, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.001}",42.0
classification,Carrot,MDS,Mamba SSM,3,0.6578947368421053,955.2056408887728,280,80,"{""K"": 4, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",23.0
classification,Carrot,MDS,Mamba SSM,4,0.7045454545454546,906.5245869667268,280,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.001}",23.0
classification,Carrot,MDS,Mamba SSM,5,0.725,1005.3804832380264,280,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",40.0
classification,Carrot,MDS,Mamba SSM,6,0.7228915662650602,924.119269327959,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",37.0
classification,Carrot,MDS,Mamba SSM,7,0.7228915662650602,1033.9350900410209,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",29.0
classification,Carrot,MDS,Mamba SSM,8,0.6823529411764706,995.0924257969018,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",26.0
classification,Carrot,MDS,Mamba SSM,9,0.7294117647058823,1080.4963315629866,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",36.0
classification,Carrot,MDS,RNN GRU,0,0.7397260273972602,294.57710487698205,280,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",43.0
classification,Carrot,MDS,RNN GRU,1,0.7560975609756098,279.77932201104704,280,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",32.0
classification,Carrot,MDS,RNN GRU,2,0.7469879518072289,348.3962817429565,279,80,"{""K"": 2, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.001}",52.0
classification,Carrot,MDS,RNN GRU,3,0.6666666666666666,294.21221569099,280,80,"{""K"": 4, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",30.0
classification,Carrot,MDS,RNN GRU,4,0.6746987951807228,277.8977818599669,280,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",27.0
classification,Carrot,MDS,RNN GRU,5,0.65,414.1723634259543,280,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",84.0
classification,Carrot,MDS,RNN GRU,6,0.725,343.7213388129603,279,80,"{""K"": 6, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",42.0
classification,Carrot,MDS,RNN GRU,7,0.7380952380952381,323.003695892985,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",29.0
classification,Carrot,MDS,RNN GRU,8,0.6976744186046512,263.2099588820711,279,80,"{""K"": 2, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",30.0
classification,Carrot,MDS,RNN GRU,9,0.7160493827160493,330.4013139550807,279,80,"{""K"": 4, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",47.0
classification,Carrot,MDS,Random forest,0,0.7246376811594203,10.061811066698285,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Carrot,MDS,Random forest,1,0.7317073170731707,10.32531149405986,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Carrot,MDS,Random forest,2,0.6842105263157895,10.338168438058348,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Carrot,MDS,Random forest,3,0.7012987012987013,9.246678726747632,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Carrot,MDS,Random forest,4,0.7073170731707317,8.999532800167799,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 5}",
classification,Carrot,MDS,Random forest,5,0.6329113924050633,8.994362915866077,319,80,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 5}",
classification,Carrot,MDS,Random forest,6,0.7105263157894737,8.953152535948902,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Carrot,MDS,Random forest,7,0.7160493827160493,10.093653148040175,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
classification,Carrot,MDS,Random forest,8,0.6823529411764706,8.877332645002753,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 10}",
classification,Carrot,MDS,Random forest,9,0.6666666666666666,11.82711429381743,319,80,"{""n_estimators"": 100, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Carrot,MDS,TabPFN,0,0.7435897435897436,18.230198913952336,319,80,"{""model"": ""tabpfn-v3-default""}",
classification,Carrot,MDS,TabPFN,1,0.7529411764705882,19.407712597050704,319,80,"{""model"": ""tabpfn-v3-default""}",
